3                                Exogenous Variables   
4                                Original data shape   
5                             Transformed data shape   
6                        Transformed train set shape   
7                         Transformed test set shape   
8                           Rows with missing values   
9                                     Fold Generator   
10                                       Fold Number   
11                       Enforce Prediction Interval   
12                   Splits used for hyperparameters   
13                   User Defined Seasonal Period(s)   
14                           Ignore Seasonality Test   
15                        Seasonality Detection Algo   
16                            Max Period to Consider   
17                         Seasonal Period(s) Tested   
18                    Significant Seasonal Period(s)   
19  Significant Seasonal Period(s) without Harmonics   
20                                  Remove Harmonics   
21                            Harmonics Order Method   
22                          Num Seasonalities to Use   
23                          All Seasonalities to Use   
24                               Primary Seasonality   
25                               Seasonality Present   
26                                  Seasonality Type   
27                          Target Strictly Positive   
28                                Target White Noise   
29                                     Recommended d   
30                            Recommended Seasonal D   
31                                        Preprocess   
32                                          CPU Jobs   
33                                           Use GPU   
34                                    Log Experiment   
35                                   Experiment Name   
36                                               USI   

                                  Value  
0                                   123  
1                  england_wales_demand  
2                            Univariate  
3                               Present  
4                             (238, 15)  
5                             (238, 15)  
6                             (232, 15)  
7                               (6, 15)  
8                                  0.0%  
9               ExpandingWindowSplitter  
10                                    5  
11                                False  
12                                  all  
13                                 None  
14                                False  
15                                 auto  
16                                   60  
17  [12, 24, 36, 48, 2, 60, 10, 14, 22]  
18  [12, 24, 36, 48, 2, 60, 10, 14, 22]  
19                 [60, 48, 36, 14, 22]  
20                                False  
21                         harmonic_max  
22                                    1  
23                                 [12]  
24                                   12  
25                                 True  
26                                  mul  
27                                 True  
28                                   No  
29                                    1  
30                                    0  
31                                False  
32                                   -1  
33                                False  
34                                False  
35                      ts-default-name  
36                                 4b08  
2025-11-15 20:55:22,075:INFO:Engine successfully changes for model 'auto_arima' to 'pmdarima'.
2025-11-15 20:55:22,209:WARNING:
'prophet' is a soft dependency and not included in the pycaret installation. Please run: `pip install prophet` to install.
2025-11-15 20:55:22,210:INFO:Engine for model 'lr_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,210:INFO:Engine for model 'en_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,211:INFO:Engine for model 'ridge_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,211:INFO:Engine for model 'lasso_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,212:INFO:Engine for model 'llar_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,212:INFO:Engine for model 'br_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,212:INFO:Engine for model 'huber_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,212:INFO:Engine for model 'omp_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,212:INFO:Engine for model 'knn_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,212:INFO:Engine for model 'dt_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,212:INFO:Engine for model 'rf_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,212:INFO:Engine for model 'et_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,224:INFO:Engine for model 'gbr_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,224:INFO:Engine for model 'ada_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,225:INFO:Engine for model 'xgboost_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,225:WARNING:
'xgboost' is a soft dependency and not included in the pycaret installation. Please run: `pip install xgboost` to install.
Alternately, you can install this by running `pip install pycaret[models]`
2025-11-15 20:55:22,225:WARNING:
'xgboost' is a soft dependency and not included in the pycaret installation. Please run: `pip install xgboost` to install.
Alternately, you can install this by running `pip install pycaret[models]`
